url_crawl;skelbimo_pavadinimas;kaina_eur;Plotas:;Kambarių sk.:;Aukštas:;Aukštų sk.:;Metai:;Pastato tipas:;Šildymas:;Įrengimas:;Ypatybės:;Papildomos patalpos:;Papildoma įranga:;Apsauga:;Nuoroda;Įdėtas;Redaguotas;Įsiminė;Peržiūrėjo;error_get_coordinates;Skelbimą peržiūrėjo (iš viso/šiandien);error_get_energy_consumption_class;error_get_air_polution_data;Namo numeris:;coordinate_x;coordinate_y;energijos_suvartojimo_klase;Buto numeris:;Azoto dioksidas (NO2);Kietosios dalelės (KD10);Aktyvus iki;Pastato energijos suvartojimo klasė:;error_get_perziuru_sk;scrape_date
https://www.aruodas.lt/butai-vilniuje-visoriuose-dangerucio-g-pristatome-kokybiskai-irengta-buta-projekte-1-3243433/;Vilnius, Visoriai, Dangeručio g., 3 kambarių butas;229000.0;67 m²;3;2;4;2022;Mūrinis;Aeroterminis;Įrengtas;Nauja kanalizacija, Nauja elektros instaliacija, Internetas, Kabelinė televizija, Virtuvė sujungta su kambariu;Balkonas;Kondicionierius, Su baldais, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Plastikiniai vamzdžiai, Indaplovė, Vonia, Rekuperacinė sistema;Šarvuotos durys, Signalizacija, Kodinė laiptinės spyna;www.aruodas.lt/1-3243433;2022-08-26;2022-09-10;12;562/3 (iš viso/šiandien);;562/3;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';29;54.779955;25.282119;;7;;;;A++;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-dangerucio-g-pristatome-kokybiskai-irengta-buta-projekte-1-3244137/;Vilnius, Visoriai, Dangeručio g., 3 kambarių butas;209000.0;57 m²;3;3;4;2022;Mūrinis;Aeroterminis;Įrengtas;Nauja kanalizacija, Nauja elektros instaliacija, Internetas, Kabelinė televizija, Virtuvė sujungta su kambariu;Balkonas;Kondicionierius, Su baldais, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Plastikiniai vamzdžiai, Indaplovė, Vonia, Rekuperacinė sistema;Šarvuotos durys, Signalizacija, Kodinė laiptinės spyna;www.aruodas.lt/1-3244137;2022-08-29;2022-08-29;2;183/2 (iš viso/šiandien);;183/2;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';29;54.779955;25.282119;;11;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-fiziku-g-parduodamas-myletas-tvarkingas-59-kv-m-1-3227200/;Vilnius, Visoriai, Fizikų g., 2 kambarių butas;165000.0;59 m²;2;3;7;2008;Blokinis;Centrinis;Įrengtas;Internetas, Virtuvė sujungta su kambariu;Balkonas;Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Indaplovė, Vonia;Šarvuotos durys, Kodinė laiptinės spyna, Vaizdo kameros;www.aruodas.lt/1-3227200;2022-07-10;2022-08-03;19;1330/3 (iš viso/šiandien);;1330/3;;'NoneType' object has no attribute 'find_all';12;54.755827;25.264792;3 Klasė Gera (1-3);;;;2022-10-08;A;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-fiziku-g-parduodamas-sviesus-erdvus-3-kambariu-80-kv-1-3242637/;Vilnius, Visoriai, Fizikų g., 3 kambarių butas;214000.0;80,1 m²;3;6;9;2008;Blokinis;Centrinis kolektorinis;Įrengtas;Internetas, Kabelinė televizija, Virtuvė sujungta su kambariu;Sandėliukas, Balkonas, Vieta automobiliui;Kondicionierius, Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Indaplovė, Dušo kabina, Vonia;Šarvuotos durys, Kodinė laiptinės spyna, Vaizdo kameros;www.aruodas.lt/1-3242637;2022-09-14;2022-09-14;24;29/29 (iš viso/šiandien);;29/29;;'NoneType' object has no attribute 'find_all';16;54.754646;25.264904;3 Klasė Gera (1-3);;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-jono-kairiukscio-g-kvieciu-i-atvirus-namus-rugsejo-17-d-1-3244225/;Vilnius, Visoriai, Jono Kairiūkščio g., 2 kambarių butas;161000.0;57,24 m²;2;4;9;2008;Mūrinis;Centrinis kolektorinis;Įrengtas;Uždaras kiemas, Internetas, Kabelinė televizija, Virtuvė sujungta su kambariu;Balkonas;Su baldais, Virtuvės komplektas, Viryklė, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3244225;2022-09-09;2022-09-13;15;222/12 (iš viso/šiandien);;222/12;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';7A;54.757065;25.263973;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-jono-kairiukscio-g-parduodamas-jaukus-sviesus-2-kambariu-butas-1-3243251/;Vilnius, Visoriai, Jono Kairiūkščio g., 2 kambarių butas;147000.0;44 m²;2;3;9;2008;Mūrinis;Centrinis kolektorinis;Įrengtas;Internetas, Kabelinė televizija, Virtuvė sujungta su kambariu;Balkonas, Vieta automobiliui, Drabužinė;Kondicionierius, Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3243251;2022-09-10;2022-09-12;21;232/10 (iš viso/šiandien);;232/10;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';7;54.756974;25.264529;;;;;2022-09-25;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-jono-kairiukscio-g-parduodamas-sviesus-siltas-ir-jaukus-butas-1-3248643/;Vilnius, Visoriai, Jono Kairiūkščio g., 1 kambario butas;115000.0;33,65 m²;1;4;9;1997;Monolitinis;Centrinis;Įrengtas;Tualetas ir vonia atskirai, Nauja kanalizacija, Nauja elektros instaliacija, Virtuvė sujungta su kambariu;Balkonas;Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Indaplovė, Dušo kabina;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3248643;2022-09-11;2022-09-11;11;279/11 (iš viso/šiandien);;279/11;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';5;54.75685;25.265685;;;;;2022-12-10;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-liudviko-zamenhofo-g-uzdaroje-5-namu-teritorijoje-parduodamas-1-3249687/;Vilnius, Visoriai, Liudviko Zamenhofo g., 2 kambarių butas;154000.0;65 m²;2;3;6;2004;Mūrinis;Centrinis kolektorinis;Įrengtas;Uždaras kiemas, Virtuvė sujungta su kambariu;Balkonas, Vieta automobiliui;Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Indaplovė, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3249687;2022-09-12;2022-09-13;3;339/26 (iš viso/šiandien);;339/26;'NoneType' object has no attribute 'text';;12;54.740625;25.234163;;;11.5 µg/m3;20.8 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-mokslininku-g-parduodamas-2-kambariu-butas-salia-misko-1-3250075/;Vilnius, Visoriai, Mokslininkų g., 2 kambarių butas;205000.0;54,04 m²;2;4;4;2012;Mūrinis;Centrinis kolektorinis;Įrengtas;;Sandėliukas, Balkonas, Vieta automobiliui;Kondicionierius, Skalbimo mašina, Su baldais, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Indaplovė, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3250075;2022-09-13;2022-09-13;2;118/22 (iš viso/šiandien);;118/22;;'NoneType' object has no attribute 'find_all';;54.754667;25.267945;2 Klasė Gera (1-3);;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-visoriu-g-metu-laikai-naujas-kvartalas-visoriuose-1-3247037/;Vilnius, Visoriai, Visorių g., 3 kambarių butas;168709.0;61,15 m²;3;2;5;2023;Mūrinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;Virtuvė sujungta su kambariu;Balkonas;;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3247037;2022-09-05;2022-09-06;2;113/2 (iš viso/šiandien);;113/2;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';27;54.73968;25.253948;;;;;;A++;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-visoriu-g-metu-laikai-naujas-kvartalas-visoriuose-1-3247039/;Vilnius, Visoriai, Visorių g., 2 kambarių butas;131197.0;49,32 m²;2;2;5;2023;Monolitinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;Virtuvė sujungta su kambariu;Balkonas;;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3247039;2022-09-05;2022-09-12;4;142/1 (iš viso/šiandien);;142/1;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';27;54.73968;25.253948;;;;;;A++;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-visoriu-g-metu-laikai-naujas-kvartalas-visoriuose-1-3247057/;Vilnius, Visoriai, Visorių g., 2 kambarių butas;147251.0;48,04 m²;2;4;4;2023;Mūrinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;Virtuvė sujungta su kambariu;Balkonas;;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3247057;2022-09-05;2022-09-06;;69/1 (iš viso/šiandien);;;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';27;54.73968;25.253948;;;;;;A++;All arrays must be of the same length;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-visoriu-g-tiesiogiai-is-projekto-vystytojo-citus-be-1-3095817/;Vilnius, Visoriai, Visorių g., 3 kambarių butas;178426.0;58,06 m²;3;5;5;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;Balkonas;;;www.aruodas.lt/1-3095817;2022-07-25;2022-09-02;41;914/1 (iš viso/šiandien);;914/1;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';18;54.738544;25.256855;;;;;;A++;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-visoriu-g-tiesiogiai-is-projekto-vystytojo-citus-be-1-3095825/;Vilnius, Visoriai, Visorių g., 4 kambarių butas;249356.0;80,7 m²;4;2;5;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;Balkonas;;;www.aruodas.lt/1-3095825;2022-07-25;2022-08-26;47;633/1 (iš viso/šiandien);;633/1;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';18;54.738544;25.256855;;;;;;A++;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-visoriu-g-tiesiogiai-is-projekto-vystytojo-citus-be-1-3162538/;Vilnius, Visoriai, Visorių g., 4 kambarių butas;235538.0;70,75 m²;4;1;5;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;Terasa;;;www.aruodas.lt/1-3162538;2022-05-24;2022-09-02;29;1142/2 (iš viso/šiandien);;1142/2;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';18;54.738544;25.256855;;;;;;A++;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-visoriu-g-tiesiogiai-is-projekto-vystytojo-citus-be-1-3174062/;Vilnius, Visoriai, Visorių g., 3 kambarių butas;205147.0;67,08 m²;3;4;5;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;Balkonas;;;www.aruodas.lt/1-3174062;2022-05-24;2022-09-12;13;1055/1 (iš viso/šiandien);;1055/1;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';18;54.738544;25.256855;;;;;;A++;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-visoriu-g-tiesiogiai-is-projekto-vystytojo-citus-be-1-3174124/;Vilnius, Visoriai, Visorių g., 2 kambarių butas;148361.0;49,3 m²;2;2;5;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;Balkonas;;;www.aruodas.lt/1-3174124;2022-06-17;2022-09-12;42;1601/1 (iš viso/šiandien);;1601/1;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';18;54.738544;25.256855;;;;;;A++;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-visoriuose-visoriu-g-tiesiogiai-is-projekto-vystytojo-citus-be-1-3205807/;Vilnius, Visoriai, Visorių g., 2 kambarių butas;147394.0;50,97 m²;2;5;5;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;Balkonas;;Šarvuotos durys, Kodinė laiptinės spyna, Vaizdo kameros;www.aruodas.lt/1-3205807;2022-07-25;2022-09-12;27;597/3 (iš viso/šiandien);;597/3;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';18;54.738544;25.256855;;;;;;A++;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zemuosiuose-paneriuose-savanoriu-pr-parduodamas-3ju-kambariu-butas-su-rusiu-1-3243355/;Vilnius, Žemieji Paneriai, Savanorių pr., 3 kambarių butas;128000.0;54 m²;3;4;5;1975;Mūrinis;Centrinis;Įrengtas;Tualetas ir vonia atskirai, Internetas, Kabelinė televizija;Balkonas, Rūsys;Virtuvės komplektas, Viryklė, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3243355;2022-08-26;2022-08-26;4;343/5 (iš viso/šiandien);;343/5;;;226;54.642096;25.204461;5 Klasė Vidutinė (4-5);;10.4 µg/m3;19.6 µg/m3;2022-09-25;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zemuosiuose-paneriuose-savanoriu-pr-parduodamas-pilnai-irengtas-2-kambariu-butas-1-3229820/;Vilnius, Žemieji Paneriai, Savanorių pr., 2 kambarių butas;120000.0;52 m²;2;3;5;1976;Mūrinis;Centrinis;Įrengtas;Nauja kanalizacija, Nauja elektros instaliacija, Internetas, Kabelinė televizija, Virtuvė sujungta su kambariu;Rūsys;Skalbimo mašina, Su baldais, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Plastikiniai vamzdžiai, Indaplovė, Dušo kabina;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3229820;2022-07-18;2022-07-19;49;2902/6 (iš viso/šiandien);;birž-02;;;222;54.64228;25.202937;3 Klasė Gera (1-3);;10.8 µg/m3;19.8 µg/m3;2022-10-16;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zemuosiuose-paneriuose-savanoriu-pr-strategiskai-patogioje-vilniaus-vietoje-1-3232292/;Vilnius, Žemieji Paneriai, Savanorių pr., 4 kambarių butas;127500.0;101 m²;4;3;3;2000;Mūrinis;Elektra;Įrengtas;;;;;www.aruodas.lt/1-3232292;2022-08-31;2022-09-14;11;653/6 (iš viso/šiandien);;653/6;'NoneType' object has no attribute 'text';;187;54.646792;25.210195;;;14.5 µg/m3;21.3 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zemuosiuose-paneriuose-titnago-g-brokeriai-ir-agentai-nepageidaujami-be-1-3192750/;Vilnius, Žemieji Paneriai, Titnago g., 2 kambarių butas;106000.0;40,38 m²;2;2;5;1983 statyba, 2020 renovacija;Mūrinis;Elektra;Įrengtas;Aukštos lubos, Butas per kelis aukštus, Nauja kanalizacija, Nauja elektros instaliacija, Internetas, Kabelinė televizija;Vieta automobiliui, Drabužinė;Skalbimo mašina, Su baldais, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Plastikiniai vamzdžiai, Indaplovė, Dušo kabina;Šarvuotos durys, Kodinė laiptinės spyna, Vaizdo kameros;www.aruodas.lt/1-3192750;2022-03-23;2022-08-07;39;4613/8 (iš viso/šiandien);;rugp-13;'NoneType' object has no attribute 'text';;7;54.645144;25.199247;;;10.6 µg/m3;18.8 µg/m3;2022-09-20;B;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zemuosiuose-paneriuose-vaduvos-g-parduodamas-erdvus-butas-vaduvos-g-buto-1-3204867/;Vilnius, Žemieji Paneriai, Vaduvos g., 5 kambarių butas;220000.0;165,39 m²;5;1;2;2009;Mūrinis;Kietu kuru;Įrengtas;Atskiras įėjimas, Aukštos lubos, Butas per kelis aukštus, Internetas, Kabelinė televizija, Virtuvė sujungta su kambariu;Sandėliukas, Terasa, Rūsys, Vieta automobiliui, Drabužinė;Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Židinys, Plastikiniai vamzdžiai, Dušo kabina, Vonia;Šarvuotos durys;www.aruodas.lt/1-3204867;2022-08-07;2022-08-07;8;815/8 (iš viso/šiandien);;815/8;'NoneType' object has no attribute 'text';;34A;54.635851;25.204597;;;9.8 µg/m3;19.5 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zirmunuose-apkasu-g-butas-po-kapitalinio-remonto-pakeistas-1-3187082/;Vilnius, Žirmūnai, Apkasų g., 3 kambarių butas;140000.0;57 m²;3;3;5;1968;Blokinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3187082;2022-09-03;2022-09-03;69;985/14 (iš viso/šiandien);;985/14;;'NoneType' object has no attribute 'find_all';17;54.705897;25.289075;3 Klasė Gera (1-3);;;;2022-11-23;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zirmunuose-apkasu-g-butas-rezervuotas-kokybiskai-1-3244911/;Vilnius, Žirmūnai, Apkasų g., 2 kambarių butas;145000.0;48,39 m²;2;4;5;1963;Blokinis;Centrinis;Įrengtas;Virtuvė sujungta su kambariu;Balkonas, Rūsys;Su baldais, Šaldytuvas, Viryklė, Indaplovė;Šarvuotos durys;www.aruodas.lt/1-3244911;2022-08-31;2022-09-12;62;1801/15 (iš viso/šiandien);;1801/15;;'NoneType' object has no attribute 'find_all';9;54.70725;25.289147;4 Klasė Vidutinė (4-5);;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zirmunuose-juozo-balcikonio-g-parduodamas-gerai-suplanuotas-jaukus-1-3243885/;Vilnius, Žirmūnai, Juozo Balčikonio g., 2 kambarių butas;173000.0;50,3 m²;2;4;5;2012;Blokinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3243885;2022-08-29;2022-09-13;24;1188/28 (iš viso/šiandien);;1188/28;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.720899;25.282779;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zirmunuose-juozo-balcikonio-g-parduodamas-jaukus-siuolaikiskas-dvieju-1-3235208/;Vilnius, Žirmūnai, Juozo Balčikonio g., 2 kambarių butas;162000.0;45 m²;2;9;9;2012;Blokinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3235208;2022-08-02;2022-09-14;32;1547/14 (iš viso/šiandien);;1547/14;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.719138;25.281897;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zirmunuose-jurgio-lebedzio-g-parduodamos-poilsio-paskirties-patalpos-1-3217598/;Vilnius, Žirmūnai, Jurgio Lebedžio g., 2 kambarių butas;135000.0;38,66 m²;2;1;5;2017;Mūrinis;Centrinis kolektorinis;Įrengtas;;;;;www.aruodas.lt/1-3217598;2022-06-09;2022-08-25;44;4799/4 (iš viso/šiandien);;bal-99;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.719986;25.279933;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zirmunuose-kalvariju-g-parduodamas-erdvus-3-kambariu-butas-kalvariju-1-3246511/;Vilnius, Žirmūnai, Kalvarijų g., 3 kambarių butas;139500.0;60,95 m²;3;3;5;1968;Blokinis;Centrinis;Įrengtas;Tualetas ir vonia atskirai, Internetas, Kabelinė televizija;Balkonas, Rūsys, Vieta automobiliui;Šaldytuvas, Virtuvės komplektas, Viryklė, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3246511;2022-09-04;2022-09-06;8;633/14 (iš viso/šiandien);;633/14;;;;54.706866;25.283952;4 Klasė Vidutinė (4-5);;15.6 µg/m3;26.4 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zirmunuose-kalvariju-g-parduodamas-jaukus-kokybiskai-ir-stilingai-1-3240986/;Vilnius, Žirmūnai, Kalvarijų g., 4 kambarių butas;359000.0;116,47 m²;4;1;4;2013;Mūrinis;Dujinis;Įrengtas;Atskiras įėjimas, Aukštos lubos, Butas per kelis aukštus, Nauja kanalizacija, Nauja elektros instaliacija, Uždaras kiemas, Virtuvė sujungta su kambariu;Sandėliukas, Drabužinė;Skalbimo mašina, Su baldais, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Židinys, Indaplovė, Vonia;Signalizacija;www.aruodas.lt/1-3240986;2022-08-19;2022-09-11;14;1353/3 (iš viso/šiandien);;1353/3;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';137D;54.71677;25.28859;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zirmunuose-kalvariju-g-parduodamas-patogaus-isplanavimo-3-iu-1-3248049/;Vilnius, Žirmūnai, Kalvarijų g., 3 kambarių butas;120000.0;64,14 m²;3;1;5;1968;Blokinis;Centrinis;Įrengtas;Tualetas ir vonia atskirai, Internetas, Kabelinė televizija;Balkonas, Rūsys;;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3248049;2022-09-08;2022-09-12;6;290/6 (iš viso/šiandien);;290/6;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.707881;25.285297;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zirmunuose-kalvariju-g-parduodamos-pilnai-irengtas-kurybniu-1-3244329/;Vilnius, Žirmūnai, Kalvarijų g., 2 kambarių butas;145000.0;46 m²;2;1;4;1977 statyba, 2021 renovacija;Mūrinis;Centrinis kolektorinis;Įrengtas;Aukštos lubos, Butas per kelis aukštus;;Skalbimo mašina, Su baldais, Virtuvės komplektas;Šarvuotos durys;www.aruodas.lt/1-3244329;2022-08-29;2022-08-29;6;531/14 (iš viso/šiandien);;531/14;'NoneType' object has no attribute 'text';;149;54.720344;25.287373;;;15.3 µg/m3;22.7 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zirmunuose-kalvariju-g-sienos-jau-kyla-parduodamas-3708-m2-15-1-3248303/;Vilnius, Žirmūnai, Kalvarijų g., 1 kambario butas;123700.0;37,08 m²;1;1;4;2023;Blokinis;Elektra, centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;;;;www.aruodas.lt/1-3248303;2022-09-08;2022-09-12;1;128/7 (iš viso/šiandien);;128/7;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';141;54.717979;25.287931;;B-1-6;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zirmunuose-kalvariju-g-sienos-jau-kyla-parduodamas-4122-m2-2-1-3244057/;Vilnius, Žirmūnai, Kalvarijų g., 2 kambarių butas;128500.0;41,22 m²;2;1;7;2023;Blokinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;;;;www.aruodas.lt/1-3244057;2022-08-29;2022-09-12;6;411/9 (iš viso/šiandien);;411/9;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';141;54.717979;25.287931;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zirmunuose-kareiviu-g-25-loftu-projektas-ispletotas-salia-miesto-1-3183110/;Vilnius, Žirmūnai, Kareivių g., 2 kambarių butas;109000.0;44,66 m²;2;1;2;2020;Mūrinis;Dujinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;Aukštos lubos;Terasa;Šildomos grindys;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3183110;2022-09-08;2022-09-14;62;407/12 (iš viso/šiandien);;407/12;'NoneType' object has no attribute 'text';;2H;54.717109;25.289406;;;15.4 µg/m3;23.7 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zirmunuose-kareiviu-g-25-loftu-projektas-ispletotas-salia-miesto-1-3184358/;Vilnius, Žirmūnai, Kareivių g., 2 kambarių butas;111000.0;50,28 m²;2;2;2;2020;Mūrinis;Dujinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;Balkonas;Šildomos grindys;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3184358;2022-09-08;2022-09-08;149;689/11 (iš viso/šiandien);;689/11;'NoneType' object has no attribute 'text';;2H;54.717109;25.289406;;;15.4 µg/m3;23.7 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-zirmunuose-kareiviu-g-25-loftu-projektas-ispletotas-salia-miesto-1-3184432/;Vilnius, Žirmūnai, Kareivių g., 3 kambarių butas;120000.0;77,04 m²;3;2;2;2020;Mūrinis;Dujinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;Aukštos lubos;Balkonas;Šildomos grindys;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3184432;2022-09-08;2022-09-08;140;1722/31 (iš viso/šiandien);;1722/31;'NoneType' object has no attribute 'text';;2H;54.717109;25.289406;;;15.4 µg/m3;23.7 µg/m3;;;;14_09_2022
